Time,RegionName,NumValue
2015-06,Slovakia,1
2015-07,Slovakia,4
2015-08,Slovakia,1
2015-09,Slovakia,0
2015-10,Slovakia,4
2015-11,Slovakia,3
2015-12,Slovakia,0
2016-01,Slovakia,2
2016-02,Slovakia,3
2016-03,Slovakia,1
2016-04,Slovakia,0
2016-05,Slovakia,3
2016-06,Slovakia,0
2016-07,Slovakia,4
2016-08,Slovakia,2
2016-09,Slovakia,1
2016-10,Slovakia,2
2016-11,Slovakia,2
2016-12,Slovakia,3
2017-01,Slovakia,1
2017-02,Slovakia,2
2017-03,Slovakia,3
2017-04,Slovakia,3
2017-05,Slovakia,4
2017-06,Slovakia,0
2017-07,Slovakia,4
2017-08,Slovakia,1
2017-09,Slovakia,4
2017-10,Slovakia,4
2017-11,Slovakia,5
2017-12,Slovakia,6
2018-01,Slovakia,3
2018-02,Slovakia,9
2018-03,Slovakia,3
2018-04,Slovakia,4
2018-05,Slovakia,1
2018-06,Slovakia,4
2018-07,Slovakia,2
2018-08,Slovakia,2
2018-09,Slovakia,0
2018-10,Slovakia,5
2018-11,Slovakia,1
2018-12,Slovakia,2
2019-01,Slovakia,4
2019-02,Slovakia,5
2019-03,Slovakia,5
2019-04,Slovakia,0
2019-05,Slovakia,2
2019-06,Slovakia,2
2019-07,Slovakia,2
2019-08,Slovakia,1
2019-09,Slovakia,2
2019-10,Slovakia,4
2019-11,Slovakia,0
2019-12,Slovakia,2
1999-01,Slovenia,1
1999-02,Slovenia,0
1999-03,Slovenia,0
1999-04,Slovenia,1
1999-05,Slovenia,1
1999-06,Slovenia,0
1999-07,Slovenia,1
1999-08,Slovenia,0
1999-09,Slovenia,1
1999-10,Slovenia,0
1999-11,Slovenia,1
1999-12,Slovenia,0
2000-01,Slovenia,2
2000-02,Slovenia,2
2000-03,Slovenia,0
2000-04,Slovenia,0
2000-05,Slovenia,0
2000-06,Slovenia,0
2000-07,Slovenia,0
2000-08,Slovenia,0
2000-09,Slovenia,0
2000-10,Slovenia,2
2000-11,Slovenia,1
2000-12,Slovenia,1
2001-01,Slovenia,1
2001-02,Slovenia,3
2001-03,Slovenia,0
2001-04,Slovenia,0
2001-05,Slovenia,0
2001-06,Slovenia,0
2001-07,Slovenia,0
2001-08,Slovenia,1
2001-09,Slovenia,1
2001-10,Slovenia,0
2001-11,Slovenia,0
2001-12,Slovenia,4
2002-01,Slovenia,1
2002-02,Slovenia,0
2002-03,Slovenia,0
2002-04,Slovenia,2
2002-05,Slovenia,0
2002-06,Slovenia,1
2002-07,Slovenia,1
2002-08,Slovenia,1
2002-09,Slovenia,0
2002-10,Slovenia,2
2002-11,Slovenia,0
2002-12,Slovenia,0
2003-01,Slovenia,0
2003-02,Slovenia,1
2003-03,Slovenia,1
2003-04,Slovenia,3
2003-05,Slovenia,2
2003-06,Slovenia,1
2003-07,Slovenia,1
2003-08,Slovenia,1
2003-09,Slovenia,4
2003-10,Slovenia,1
2003-11,Slovenia,1
2003-12,Slovenia,0
2004-01,Slovenia,1
2004-02,Slovenia,2
2004-03,Slovenia,0
2004-04,Slovenia,1
2004-05,Slovenia,1
2004-06,Slovenia,0
2004-07,Slovenia,0
2004-08,Slovenia,0
2004-09,Slovenia,0
2004-10,Slovenia,1
2004-11,Slovenia,1
2004-12,Slovenia,2
2005-01,Slovenia,0
2005-02,Slovenia,2
2005-03,Slovenia,4
2005-04,Slovenia,0
2005-05,Slovenia,3
2005-06,Slovenia,1
2005-07,Slovenia,1
2005-08,Slovenia,1
2005-09,Slovenia,1
2005-10,Slovenia,0
2005-11,Slovenia,1
2005-12,Slovenia,2
2006-01,Slovenia,0
2006-02,Slovenia,1
2006-03,Slovenia,2
2006-04,Slovenia,1
2006-05,Slovenia,1
2006-06,Slovenia,1
2006-07,Slovenia,1
2006-08,Slovenia,1
2006-09,Slovenia,0
2006-10,Slovenia,0
2006-11,Slovenia,0
2006-12,Slovenia,0
2007-01,Slovenia,2
2007-02,Slovenia,1
2007-03,Slovenia,3
2007-04,Slovenia,0
2007-05,Slovenia,2
2007-06,Slovenia,2
2007-07,Slovenia,1
2007-08,Slovenia,1
2007-09,Slovenia,0
2007-10,Slovenia,2
2007-11,Slovenia,2
2007-12,Slovenia,2
2008-01,Slovenia,3
2008-02,Slovenia,6
2008-03,Slovenia,1
2008-04,Slovenia,3
2008-05,Slovenia,1
2008-06,Slovenia,2
2008-07,Slovenia,1
2008-08,Slovenia,2
2008-09,Slovenia,0
2008-10,Slovenia,1
2008-11,Slovenia,2
2008-12,Slovenia,2
2009-01,Slovenia,4
2009-02,Slovenia,0
2009-03,Slovenia,1
2009-04,Slovenia,1
2009-05,Slovenia,0
2009-06,Slovenia,1
2009-07,Slovenia,3
2009-08,Slovenia,0
2009-09,Slovenia,0
2009-10,Slovenia,3
2009-11,Slovenia,0
2009-12,Slovenia,2
2010-01,Slovenia,0
2010-02,Slovenia,1
2010-03,Slovenia,0
2010-04,Slovenia,0
2010-05,Slovenia,0
2010-06,Slovenia,2
2010-07,Slovenia,2
2010-08,Slovenia,1
2010-09,Slovenia,0
2010-10,Slovenia,2
2010-11,Slovenia,0
2010-12,Slovenia,1
2011-01,Slovenia,2
2011-02,Slovenia,2
2011-03,Slovenia,0
2011-04,Slovenia,0
2011-05,Slovenia,2
2011-06,Slovenia,2
2011-07,Slovenia,0
2011-08,Slovenia,0
2011-09,Slovenia,1
2011-10,Slovenia,0
2011-11,Slovenia,2
2011-12,Slovenia,2
2012-01,Slovenia,1
2012-02,Slovenia,2
2012-03,Slovenia,4
2012-04,Slovenia,0
2012-05,Slovenia,0
2012-06,Slovenia,1
2012-07,Slovenia,0
2012-08,Slovenia,1
2012-09,Slovenia,0
2012-10,Slovenia,0
2012-11,Slovenia,0
2012-12,Slovenia,0
2013-01,Slovenia,0
2013-02,Slovenia,3
2013-03,Slovenia,1
2013-04,Slovenia,0
2013-05,Slovenia,2
2013-06,Slovenia,0
2013-07,Slovenia,2
2013-08,Slovenia,1
2013-09,Slovenia,0
2013-10,Slovenia,0
2013-11,Slovenia,2
2013-12,Slovenia,0
2014-01,Slovenia,1
2014-02,Slovenia,0
2014-03,Slovenia,0
2014-04,Slovenia,3
2014-05,Slovenia,0
2014-06,Slovenia,0
2014-07,Slovenia,0
2014-08,Slovenia,0
2014-09,Slovenia,0
2014-10,Slovenia,0
2014-11,Slovenia,0
2014-12,Slovenia,4
2015-01,Slovenia,1
2015-02,Slovenia,1
2015-03,Slovenia,2
2015-04,Slovenia,1
2015-05,Slovenia,0
2015-06,Slovenia,2
2015-07,Slovenia,1
2015-08,Slovenia,1
2015-09,Slovenia,0
2015-10,Slovenia,0
2015-11,Slovenia,4
2015-12,Slovenia,3
2016-01,Slovenia,2
2016-02,Slovenia,0
2016-03,Slovenia,1
2016-04,Slovenia,0
2016-05,Slovenia,0
2016-06,Slovenia,0
2016-07,Slovenia,1
2016-08,Slovenia,1
2016-09,Slovenia,0
2016-10,Slovenia,0
2016-11,Slovenia,0
2016-12,Slovenia,2
2017-01,Slovenia,1
2017-02,Slovenia,1
2017-03,Slovenia,0
2017-04,Slovenia,2
2017-05,Slovenia,2
2017-06,Slovenia,1
2017-07,Slovenia,0
2017-08,Slovenia,0
2017-09,Slovenia,0
2017-10,Slovenia,1
2017-11,Slovenia,0
2017-12,Slovenia,1
2018-01,Slovenia,3
2018-02,Slovenia,0
2018-03,Slovenia,1
2018-04,Slovenia,2
2018-05,Slovenia,0
2018-06,Slovenia,2
2018-07,Slovenia,1
2018-08,Slovenia,0
2018-09,Slovenia,2
2018-10,Slovenia,2
2018-11,Slovenia,2
2018-12,Slovenia,3
2019-01,Slovenia,2
2019-02,Slovenia,1
2019-03,Slovenia,3
2019-04,Slovenia,0
2019-05,Slovenia,2
2019-06,Slovenia,0
2019-07,Slovenia,1
2019-08,Slovenia,0
2019-09,Slovenia,0
2019-10,Slovenia,0
2019-11,Slovenia,0
2019-12,Slovenia,0
1999-01,Spain,172
1999-02,Spain,123
1999-03,Spain,90
1999-04,Spain,70
1999-05,Spain,78
1999-06,Spain,50
1999-07,Spain,36
1999-08,Spain,54
1999-09,Spain,40
1999-10,Spain,67
1999-11,Spain,70
1999-12,Spain,96
2000-01,Spain,120
2000-02,Spain,139
2000-03,Spain,80
2000-04,Spain,84
2000-05,Spain,83
2000-06,Spain,61
2000-07,Spain,42
2000-08,Spain,41
2000-09,Spain,32
2000-10,Spain,51
2000-11,Spain,57
2000-12,Spain,183
2001-01,Spain,76
2001-02,Spain,72
2001-03,Spain,75
2001-04,Spain,49
2001-05,Spain,55
2001-06,Spain,44
2001-07,Spain,51
2001-08,Spain,39
2001-09,Spain,37
2001-10,Spain,47
2001-11,Spain,42
2001-12,Spain,64
2002-01,Spain,151
2002-02,Spain,108
2002-03,Spain,85
2002-04,Spain,82
2002-05,Spain,62
2002-06,Spain,52
2002-07,Spain,49
2002-08,Spain,44
2002-09,Spain,47
2002-10,Spain,39
2002-11,Spain,50
2002-12,Spain,63
2003-01,Spain,108
2003-02,Spain,88
2003-03,Spain,102
2003-04,Spain,79
2003-05,Spain,59
2003-06,Spain,52
2003-07,Spain,43
2003-08,Spain,33
2003-09,Spain,34
2003-10,Spain,34
2003-11,Spain,69
2003-12,Spain,84
2004-01,Spain,97
2004-02,Spain,97
2004-03,Spain,62
2004-04,Spain,67
2004-05,Spain,63
2004-06,Spain,47
2004-07,Spain,41
2004-08,Spain,31
2004-09,Spain,38
2004-10,Spain,43
2004-11,Spain,55
2004-12,Spain,60
2005-01,Spain,124
2005-02,Spain,75
2005-03,Spain,89
2005-04,Spain,59
2005-05,Spain,48
2005-06,Spain,35
2005-07,Spain,25
2005-08,Spain,37
2005-09,Spain,39
2005-10,Spain,57
2005-11,Spain,42
2005-12,Spain,56
2006-01,Spain,64
2006-02,Spain,68
2006-03,Spain,90
2006-04,Spain,52
2006-05,Spain,43
2006-06,Spain,45
2006-07,Spain,35
2006-08,Spain,32
2006-09,Spain,33
2006-10,Spain,39
2006-11,Spain,42
2006-12,Spain,56
2007-01,Spain,106
2007-02,Spain,78
2007-03,Spain,52
2007-04,Spain,50
2007-05,Spain,53
2007-06,Spain,37
2007-07,Spain,29
2007-08,Spain,30
2007-09,Spain,20
2007-10,Spain,37
2007-11,Spain,61
2007-12,Spain,47
2008-01,Spain,106
2008-02,Spain,83
2008-03,Spain,57
2008-04,Spain,53
2008-05,Spain,25
2008-06,Spain,36
2008-07,Spain,39
2008-08,Spain,21
2008-09,Spain,25
2008-10,Spain,43
2008-11,Spain,43
2008-12,Spain,59
2009-01,Spain,110
2009-02,Spain,65
2009-03,Spain,50
2009-04,Spain,35
2009-05,Spain,48
2009-06,Spain,25
2009-07,Spain,28
2009-08,Spain,26
2009-09,Spain,26
2009-10,Spain,34
2009-11,Spain,42
2009-12,Spain,44
2010-01,Spain,60
2010-02,Spain,41
2010-03,Spain,29
2010-04,Spain,42
2010-05,Spain,47
2010-06,Spain,20
2010-07,Spain,31
2010-08,Spain,22
2010-09,Spain,22
2010-10,Spain,25
2010-11,Spain,29
2010-12,Spain,34
2011-01,Spain,69
2011-02,Spain,53
2011-03,Spain,54
2011-04,Spain,37
2011-05,Spain,29
2011-06,Spain,21
2011-07,Spain,26
2011-08,Spain,23
2011-09,Spain,24
2011-10,Spain,25
2011-11,Spain,30
2011-12,Spain,40
2012-01,Spain,61
2012-02,Spain,46
2012-03,Spain,39
2012-04,Spain,32
2012-05,Spain,28
2012-06,Spain,18
2012-07,Spain,17
2012-08,Spain,15
2012-09,Spain,17
2012-10,Spain,15
2012-11,Spain,21
2012-12,Spain,26
2013-01,Spain,32
2013-02,Spain,37
2013-03,Spain,30
2013-04,Spain,19
2013-05,Spain,20
2013-06,Spain,17
2013-07,Spain,23
2013-08,Spain,18
2013-09,Spain,12
2013-10,Spain,18
2013-11,Spain,18
2013-12,Spain,18
2014-01,Spain,22
2014-02,Spain,16
2014-03,Spain,8
2014-04,Spain,13
2014-05,Spain,14
2014-06,Spain,12
2014-07,Spain,6
2014-08,Spain,7
2014-09,Spain,7
2014-10,Spain,15
2014-11,Spain,11
2014-12,Spain,15
2015-01,Spain,28
2015-02,Spain,28
2015-03,Spain,20
2015-04,Spain,15
2015-05,Spain,16
2015-06,Spain,14
2015-07,Spain,14
2015-08,Spain,10
2015-09,Spain,9
2015-10,Spain,17
2015-11,Spain,10
2015-12,Spain,29
2016-01,Spain,25
2016-02,Spain,21
2016-03,Spain,35
2016-04,Spain,21
2016-05,Spain,17
2016-06,Spain,25
2016-07,Spain,19
2016-08,Spain,18
2016-09,Spain,12
2016-10,Spain,18
2016-11,Spain,18
2016-12,Spain,33
2017-01,Spain,39
2017-02,Spain,27
2017-03,Spain,36
2017-04,Spain,18
2017-05,Spain,20
2017-06,Spain,20
2017-07,Spain,16
2017-08,Spain,13
2017-09,Spain,16
2017-10,Spain,19
2017-11,Spain,19
2017-12,Spain,25
2018-01,Spain,72
2018-02,Spain,48
2018-03,Spain,27
2018-04,Spain,34
2018-05,Spain,35
2018-06,Spain,24
2018-07,Spain,25
2018-08,Spain,13
2018-09,Spain,22
2018-10,Spain,32
2018-11,Spain,26
2018-12,Spain,34
2019-01,Spain,56
2019-02,Spain,42
2019-03,Spain,31
2019-04,Spain,32
2019-05,Spain,45
2019-06,Spain,31
2019-07,Spain,34
2019-08,Spain,23
2019-09,Spain,12
2019-10,Spain,31
2019-11,Spain,26
2019-12,Spain,32
1999-01,Sweden,2
1999-02,Sweden,3
1999-03,Sweden,6
1999-04,Sweden,2
1999-05,Sweden,3
1999-06,Sweden,2
1999-07,Sweden,
1999-08,Sweden,7
1999-09,Sweden,3
1999-10,Sweden,1
1999-11,Sweden,1
1999-12,Sweden,1
2000-01,Sweden,7
2000-02,Sweden,3
2000-03,Sweden,1
2000-04,Sweden,5
2000-05,Sweden,2
2000-06,Sweden,3
2000-07,Sweden,1
2000-08,Sweden,2
2000-09,Sweden,2
2000-10,Sweden,3
2000-11,Sweden,1
2000-12,Sweden,2
2001-01,Sweden,0
2001-02,Sweden,0
2001-03,Sweden,0
2001-04,Sweden,0
2001-05,Sweden,0
2001-06,Sweden,0
2001-07,Sweden,0
2001-08,Sweden,0
2001-09,Sweden,0
2001-10,Sweden,0
2001-11,Sweden,0
2001-12,Sweden,3
2002-01,Sweden,3
2002-02,Sweden,7
2002-03,Sweden,1
2002-04,Sweden,2
2002-05,Sweden,4
2002-06,Sweden,3
2002-07,Sweden,6
2002-08,Sweden,4
2002-09,Sweden,2
2002-10,Sweden,3
2002-11,Sweden,3
2002-12,Sweden,8
2003-01,Sweden,10
2003-02,Sweden,6
2003-03,Sweden,9
2003-04,Sweden,4
2003-05,Sweden,4
2003-06,Sweden,4
2003-07,Sweden,4
2003-08,Sweden,2
2003-09,Sweden,2
2003-10,Sweden,1
2003-11,Sweden,3
2003-12,Sweden,3
2004-01,Sweden,5
2004-02,Sweden,2
2004-03,Sweden,4
2004-04,Sweden,4
2004-05,Sweden,6
2004-06,Sweden,9
2004-07,Sweden,3
2004-08,Sweden,2
2004-09,Sweden,3
2004-10,Sweden,7
2004-11,Sweden,6
2004-12,Sweden,5
2005-01,Sweden,5
2005-02,Sweden,2
2005-03,Sweden,13
2005-04,Sweden,3
2005-05,Sweden,4
2005-06,Sweden,3
2005-07,Sweden,5
2005-08,Sweden,6
2005-09,Sweden,3
2005-10,Sweden,3
2005-11,Sweden,5
2005-12,Sweden,2
2006-01,Sweden,4
2006-02,Sweden,7
2006-03,Sweden,4
2006-04,Sweden,6
2006-05,Sweden,14
2006-06,Sweden,3
2006-07,Sweden,3
2006-08,Sweden,2
2006-09,Sweden,1
2006-10,Sweden,2
2006-11,Sweden,3
2006-12,Sweden,2
2007-01,Sweden,5
2007-02,Sweden,2
2007-03,Sweden,4
2007-04,Sweden,2
2007-05,Sweden,5
2007-06,Sweden,5
2007-07,Sweden,5
2007-08,Sweden,5
2007-09,Sweden,2
2007-10,Sweden,7
2007-11,Sweden,4
2007-12,Sweden,3
2008-01,Sweden,8
2008-02,Sweden,1
2008-03,Sweden,0
2008-04,Sweden,5
2008-05,Sweden,3
2008-06,Sweden,6
2008-07,Sweden,3
2008-08,Sweden,4
2008-09,Sweden,6
2008-10,Sweden,4
2008-11,Sweden,6
2008-12,Sweden,3
2009-01,Sweden,10
2009-02,Sweden,9
2009-03,Sweden,5
2009-04,Sweden,1
2009-05,Sweden,4
2009-06,Sweden,3
2009-07,Sweden,7
2009-08,Sweden,5
2009-09,Sweden,9
2009-10,Sweden,5
2009-11,Sweden,5
2009-12,Sweden,2
2010-01,Sweden,3
2010-02,Sweden,0
2010-03,Sweden,3
2010-04,Sweden,5
2010-05,Sweden,10
2010-06,Sweden,7
2010-07,Sweden,8
2010-08,Sweden,5
2010-09,Sweden,8
2010-10,Sweden,6
2010-11,Sweden,4
2010-12,Sweden,8
2011-01,Sweden,9
2011-02,Sweden,9
2011-03,Sweden,5
2011-04,Sweden,4
2011-05,Sweden,6
2011-06,Sweden,8
2011-07,Sweden,6
2011-08,Sweden,2
2011-09,Sweden,7
2011-10,Sweden,3
2011-11,Sweden,4
2011-12,Sweden,5
2012-01,Sweden,12
2012-02,Sweden,6
2012-03,Sweden,11
2012-04,Sweden,11
2012-05,Sweden,10
2012-06,Sweden,6
2012-07,Sweden,5
2012-08,Sweden,6
2012-09,Sweden,5
2012-10,Sweden,12
2012-11,Sweden,9
2012-12,Sweden,10
2013-01,Sweden,11
2013-02,Sweden,7
2013-03,Sweden,9
2013-04,Sweden,9
2013-05,Sweden,11
2013-06,Sweden,3
2013-07,Sweden,3
2013-08,Sweden,4
2013-09,Sweden,4
2013-10,Sweden,4
2013-11,Sweden,5
2013-12,Sweden,4
2014-01,Sweden,3
2014-02,Sweden,4
2014-03,Sweden,7
2014-04,Sweden,6
2014-05,Sweden,5
2014-06,Sweden,4
2014-07,Sweden,1
2014-08,Sweden,5
2014-09,Sweden,6
2014-10,Sweden,5
2014-11,Sweden,2
2014-12,Sweden,0
2015-01,Sweden,4
2015-02,Sweden,1
2015-03,Sweden,4
2015-04,Sweden,6
2015-05,Sweden,5
2015-06,Sweden,9
2015-07,Sweden,2
2015-08,Sweden,4
2015-09,Sweden,2
2015-10,Sweden,6
2015-11,Sweden,3
2015-12,Sweden,6
2016-01,Sweden,4
2016-02,Sweden,10
2016-03,Sweden,3
2016-04,Sweden,5
2016-05,Sweden,6
2016-06,Sweden,5
2016-07,Sweden,4
2016-08,Sweden,9
2016-09,Sweden,4
2016-10,Sweden,4
2016-11,Sweden,5
2016-12,Sweden,3
2017-01,Sweden,3
2017-02,Sweden,4
2017-03,Sweden,4
2017-04,Sweden,5
2017-05,Sweden,7
2017-06,Sweden,4
2017-07,Sweden,3
2017-08,Sweden,3
2017-09,Sweden,4
2017-10,Sweden,5
2017-11,Sweden,3
2017-12,Sweden,4
2018-01,Sweden,4
2018-02,Sweden,4
2018-03,Sweden,6
2018-04,Sweden,8
2018-05,Sweden,4
2018-06,Sweden,2
2018-07,Sweden,6
2018-08,Sweden,2
2018-09,Sweden,6
2018-10,Sweden,6
2018-11,Sweden,1
2018-12,Sweden,7
2019-01,Sweden,5
2019-02,Sweden,5
2019-03,Sweden,7
2019-04,Sweden,3
2019-05,Sweden,3
2019-06,Sweden,6
2019-07,Sweden,8
2019-08,Sweden,6
2019-09,Sweden,3
2019-10,Sweden,7
2019-11,Sweden,2
2019-12,Sweden,10
1999-01,United Kingdom,495
1999-02,United Kingdom,267
1999-03,United Kingdom,224
1999-04,United Kingdom,203
1999-05,United Kingdom,140
1999-06,United Kingdom,199
1999-07,United Kingdom,179
1999-08,United Kingdom,121
1999-09,United Kingdom,113
1999-10,United Kingdom,163
1999-11,United Kingdom,214
1999-12,United Kingdom,232
2000-01,United Kingdom,668
2000-02,United Kingdom,236
2000-03,United Kingdom,225
2000-04,United Kingdom,270
2000-05,United Kingdom,195
2000-06,United Kingdom,173
2000-07,United Kingdom,154
2000-08,United Kingdom,112
2000-09,United Kingdom,114
2000-10,United Kingdom,165
2000-11,United Kingdom,183
2000-12,United Kingdom,213
2001-01,United Kingdom,381
2001-02,United Kingdom,348
2001-03,United Kingdom,246
2001-04,United Kingdom,222
2001-05,United Kingdom,186
2001-06,United Kingdom,153
2001-07,United Kingdom,113
2001-08,United Kingdom,104
2001-09,United Kingdom,114
2001-10,United Kingdom,189
2001-11,United Kingdom,159
2001-12,United Kingdom,177
2002-01,United Kingdom,318
2002-02,United Kingdom,224
2002-03,United Kingdom,202
2002-04,United Kingdom,170
2002-05,United Kingdom,135
2002-06,United Kingdom,115
2002-07,United Kingdom,118
2002-08,United Kingdom,77
2002-09,United Kingdom,69
2002-10,United Kingdom,141
2002-11,United Kingdom,101
2002-12,United Kingdom,178
2003-01,United Kingdom,227
2003-02,United Kingdom,162
2003-03,United Kingdom,145
2003-04,United Kingdom,152
2003-05,United Kingdom,108
2003-06,United Kingdom,101
2003-07,United Kingdom,110
2003-08,United Kingdom,90
2003-09,United Kingdom,83
2003-10,United Kingdom,126
2003-11,United Kingdom,171
2003-12,United Kingdom,217
2004-01,United Kingdom,208
2004-02,United Kingdom,125
2004-03,United Kingdom,136
2004-04,United Kingdom,126
2004-05,United Kingdom,73
2004-06,United Kingdom,108
2004-07,United Kingdom,75
2004-08,United Kingdom,73
2004-09,United Kingdom,75
2004-10,United Kingdom,105
2004-11,United Kingdom,113
2004-12,United Kingdom,177
2005-01,United Kingdom,115
2005-02,United Kingdom,71
2005-03,United Kingdom,68
2005-04,United Kingdom,68
2005-05,United Kingdom,51
2005-06,United Kingdom,46
2005-07,United Kingdom,40
2005-08,United Kingdom,34
2005-09,United Kingdom,26
2005-10,United Kingdom,50
2005-11,United Kingdom,51
2005-12,United Kingdom,82
2006-01,United Kingdom,169
2006-02,United Kingdom,154
2006-03,United Kingdom,119
2006-04,United Kingdom,113
2006-05,United Kingdom,104
2006-06,United Kingdom,107
2006-07,United Kingdom,61
2006-08,United Kingdom,69
2006-09,United Kingdom,70
2006-10,United Kingdom,82
2006-11,United Kingdom,96
2006-12,United Kingdom,76
2007-01,United Kingdom,201
2007-02,United Kingdom,168
2007-03,United Kingdom,158
2007-04,United Kingdom,119
2007-05,United Kingdom,111
2007-06,United Kingdom,95
2007-07,United Kingdom,107
2007-08,United Kingdom,92
2007-09,United Kingdom,70
2007-10,United Kingdom,104
2007-11,United Kingdom,136
2007-12,United Kingdom,161
2008-01,United Kingdom,227
2008-02,United Kingdom,108
2008-03,United Kingdom,100
2008-04,United Kingdom,133
2008-05,United Kingdom,93
2008-06,United Kingdom,67
2008-07,United Kingdom,83
2008-08,United Kingdom,67
2008-09,United Kingdom,54
2008-10,United Kingdom,120
2008-11,United Kingdom,92
2008-12,United Kingdom,211
2009-01,United Kingdom,222
2009-02,United Kingdom,103
2009-03,United Kingdom,107
2009-04,United Kingdom,96
2009-05,United Kingdom,78
2009-06,United Kingdom,85
2009-07,United Kingdom,64
2009-08,United Kingdom,50
2009-09,United Kingdom,50
2009-10,United Kingdom,125
2009-11,United Kingdom,107
2009-12,United Kingdom,103
2010-01,United Kingdom,114
2010-02,United Kingdom,76
2010-03,United Kingdom,97
2010-04,United Kingdom,65
2010-05,United Kingdom,79
2010-06,United Kingdom,79
2010-07,United Kingdom,59
2010-08,United Kingdom,39
2010-09,United Kingdom,69
2010-10,United Kingdom,72
2010-11,United Kingdom,99
2010-12,United Kingdom,151
2011-01,United Kingdom,265
2011-02,United Kingdom,84
2011-03,United Kingdom,116
2011-04,United Kingdom,87
2011-05,United Kingdom,64
2011-06,United Kingdom,58
2011-07,United Kingdom,51
2011-08,United Kingdom,54
2011-09,United Kingdom,44
2011-10,United Kingdom,65
2011-11,United Kingdom,77
2011-12,United Kingdom,71
2012-01,United Kingdom,119
2012-02,United Kingdom,82
2012-03,United Kingdom,79
2012-04,United Kingdom,83
2012-05,United Kingdom,68
2012-06,United Kingdom,60
2012-07,United Kingdom,55
2012-08,United Kingdom,58
2012-09,United Kingdom,31
2012-10,United Kingdom,58
2012-11,United Kingdom,65
2012-12,United Kingdom,104
2013-01,United Kingdom,132
2013-02,United Kingdom,65
2013-03,United Kingdom,92
2013-04,United Kingdom,94
2013-05,United Kingdom,75
2013-06,United Kingdom,64
2013-07,United Kingdom,51
2013-08,United Kingdom,36
2013-09,United Kingdom,36
2013-10,United Kingdom,67
2013-11,United Kingdom,61
2013-12,United Kingdom,79
2014-01,United Kingdom,107
2014-02,United Kingdom,65
2014-03,United Kingdom,78
2014-04,United Kingdom,60
2014-05,United Kingdom,71
2014-06,United Kingdom,48
2014-07,United Kingdom,42
2014-08,United Kingdom,21
2014-09,United Kingdom,54
2014-10,United Kingdom,73
2014-11,United Kingdom,48
2014-12,United Kingdom,83
2015-01,United Kingdom,148
2015-02,United Kingdom,82
2015-03,United Kingdom,91
2015-04,United Kingdom,80
2015-05,United Kingdom,68
2015-06,United Kingdom,47
2015-07,United Kingdom,48
2015-08,United Kingdom,46
2015-09,United Kingdom,44
2015-10,United Kingdom,82
2015-11,United Kingdom,90
2015-12,United Kingdom,103
2016-01,United Kingdom,114
2016-02,United Kingdom,86
2016-03,United Kingdom,92
2016-04,United Kingdom,87
2016-05,United Kingdom,61
2016-06,United Kingdom,60
2016-07,United Kingdom,50
2016-08,United Kingdom,43
2016-09,United Kingdom,51
2016-10,United Kingdom,54
2016-11,United Kingdom,68
2016-12,United Kingdom,93
2017-01,United Kingdom,135
2017-02,United Kingdom,95
2017-03,United Kingdom,65
2017-04,United Kingdom,56
2017-05,United Kingdom,60
2017-06,United Kingdom,51
2017-07,United Kingdom,41
2017-08,United Kingdom,51
2017-09,United Kingdom,39
2017-10,United Kingdom,49
2017-11,United Kingdom,61
2017-12,United Kingdom,70
2018-01,United Kingdom,155
2018-02,United Kingdom,73
2018-03,United Kingdom,92
2018-04,United Kingdom,82
2018-05,United Kingdom,55
2018-06,United Kingdom,51
2018-07,United Kingdom,28
2018-08,United Kingdom,32
2018-09,United Kingdom,44
2018-10,United Kingdom,57
2018-11,United Kingdom,44
2018-12,United Kingdom,59
2019-01,United Kingdom,83
2019-02,United Kingdom,57
2019-03,United Kingdom,38
2019-04,United Kingdom,45
2019-05,United Kingdom,50
2019-06,United Kingdom,31
2019-07,United Kingdom,33
2019-08,United Kingdom,28
2019-09,United Kingdom,22
2019-10,United Kingdom,53
2019-11,United Kingdom,60
2019-12,United Kingdom,82
